treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,evaluation_found,update_first_solution_found,evaluation_first_solution_found,program
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10310,median,1,True,27,280,7.34003e+07,243,6.3701e+07,"[TestNumLessTEqu(0001010111000110,1001000100110110,0101011000001100),VecRemove(0011100000110110,0101000010101010,1111110001111011),IsVec(0110101101010000,1101101010101001,0111110111110010),VecOccurrencesOf(1110011100110010,1111010101001010,0101001110001001),VecLen(1011001101111101,1111001010000001,1111011010100000),Div(0100010100011001,0101010101101110,0000010000000110),Inc(0111111001001111,0100100101011110,1111001101001111),VecAppend(1011000000101110,0001100111110101,1111000111110101),SubmitNum(0000001110010011,1001010010001110,0100000001100101),TestNumGreaterTEqu(0000111011001101,0111011001010101,1001001011001011),TestNumGreaterTEqu(0011001000101001,0111110101001111,0011100010010100),Countdown(1100011001000010,0111100010100101,1000110000101110),Close(0101001111110010,0011110001001000,1010011011010101),TestNumEqu(0000110110001000,0111011001010110,1001001011100011),VecLen(1000100101110011,1101101000110010,0011101011101101),Countdown(0100011001000011,0111101000110101,1000100100101010),LoadNum3(0110010101000111,1011011010101100,1110011101011000),CommitGlobal(0001111010111100,0110010100110011,0011111111110110),TestNumLessTEqu(1000001011010001,0111011111111011,0000110000111010),LoadNum1(0100001100110110,1101010001011001,1101010000001011),VecSet(1000010110101010,0101101001101100,0110111101011110),LoadNum2(0101101111111011,1100010101011001,1001110011110110),TestMemEqu(0100100010101101,1111111000001000,0111101010001101),VecGetBack(0110001010011101,1011010011010100,0110101011101000),SubmitNum(0111111011111010,0000000101110100,1100100101101111),Floor(0111001111100001,1001001110000110,1010011101010001),Routine(1010000101001110,0101101000101010,1111011001000111)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10311,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10312,median,1,True,19,252,6.60603e+07,224,5.87203e+07,"[SubmitNum(1010011110101110,1011010000010001,0110101010111011),MakeVector(1001011111011011,0100010101100100,1001011011111100),VecGetFront(0010111011010010,1111000101101101,1010001100010001),Countdown(0010001011100000,1100101000010111,0010000001000000),VecReverse(0010100001010010,1000110001111110,0011100110011110),LoadNum1(0111001011110100,0100001010010100,1001001011011100),SwapMem(0101100110001010,1110000010101001,0011010011001101),TestNumNEqu(0001000101000011,0010000001101000,1100001110101000),VecGet(1110110001010100,1100100011010111,1100101011101111),TestNumGreaterTEqu(0111001000100010,1011111110111101,1100100001100101),Foreach(0011001010111111,1011111110011110,0001011010101011),VecSwapIfLess(0110000010110010,0001111110001010,1010001110001010),LoadNum3(1100111010000011,1100010000001001,1010000101111001),SubmitNum(0100011111101101,1000000011001100,1001000011000000),VecSwapIfLess(1011000110001011,0010100010011110,1000110110010100),TestMemNEqu(1111101101101011,1000101011100010,0000101011110010),TestNumEqu(1101101101100011,0000111011010101,0100010101100100),VecSet(1010101101111110,0110110111101101,1100001111001001),VecIndexOf(0110101101001011,0100101010010110,0001011110101010)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10313,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10314,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10315,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10316,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10317,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10318,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10319,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10320,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10321,median,1,True,16,300,7.86432e+07,243,6.3701e+07,"[LoadNum2(0000100101101101,1110010100101011,0110111001100011),TestNumGreaterTEqu(0000100000101000,0000001010110000,1010011000011100),MakeVector(0111110111111000,0101011110011101,1111110110110011),TestNumLessTEqu(0100010011100101,0011001000010010,0001001010000100),VecSwapIfLess(1001110100001101,0011101111100101,0010111001000100),VecGetBack(0011010101011001,1011100010110000,0110100111100100),VecRemove(1110011111110111,1001110000111011,0000110000111100),Close(0100100000011100,1001100111001100,0010000101100100),TestNumGreater(0011011101100001,1001101100101000,1000111110101000),Close(0111100111110100,0111011101010101,0011100011110110),SubmitNum(1011001011100110,0000011110010010,0110111110001011),TestNumGreaterTEqu(0111111011010011,1001100110000001,1000110111101000),TestMemEqu(1101000010011001,0101011000100111,1111100011010000),IfNot(1010100010010011,1100000000110001,1111100111000000),Foreach(0111110000111100,1111100110111111,1100001010001101),IfNot(0101010111101110,0000000110111101,1111100001111010)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10322,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10323,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10324,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10325,median,1,True,10,190,4.98074e+07,102,2.67387e+07,"[SubmitNum(1111110011110101,0100000011101011,0000111101010110),ModuleDef(0010110001111110,1001001100110110,0100000011111100),MakeVector(1111111110111000,0001100101011000,1101001111111001),TestNumGreater(0111101101010110,0001001110010111,1101011110010000),Inc(0101011101110010,0001000101001101,1100011100101001),VecSwapIfLess(1101000001100111,0110111010111111,0111010101000111),VecRemove(0001010010111100,1101100101111110,1110110110011110),TestNumGreater(1111100101010111,0001001010011111,0101011110100000),VecSwapIfLess(0000001101010101,0111100010100001,1111001111011000),VecGetFront(1111110011111111,1110011101100110,0000000010100100)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10326,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10327,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10328,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10329,median,1,True,52,295,7.73325e+07,280,7.34003e+07,"[VecOccurrencesOf(0000011100011110,0101000110000000,1001011011010110),VecIndexOf(0100110101110001,0000001101111100,0001011110000110),VecGetBack(0001011000110010,0101110110010100,1101001110110001),TestNumGreater(1011000010111010,0111010101110101,1001100000010111),Mult(0111110010000010,1111010100000000,0101101100011111),Close(0101111001101011,1011101010100001,1100010001000010),IfNot(1010100100011011,0101000000000001,1001000011110110),TestMemEqu(0111010011111010,0011011011111001,1001111101101100),LoadNum2(1001100110111111,0110001000001011,0010000110100110),PullGlobal(1001001101110000,0100101101011000,0101001001000010),VecGetBack(1011110100100100,0100101100101101,0110000010110000),IsVec(1101110111001000,0001010011001111,1010010000100011),SubmitNum(1000100100011001,0101010000010011,0011000101111111),Close(1011101000010000,0000101101000000,0101000110000010),SubmitNum(1101001011111100,1111000110000001,0000001000111101),VecPop(1110110011111110,0111100111001011,1001110011000011),CommitGlobal(1011011101001000,1101110110001000,0000011001110010),TestMemEqu(0110101010001101,1101111101000110,1010000111100110),TestNumGreaterTEqu(1011111011111111,0011010101000111,1001100010111110),LoadNum1(1100011001001001,1011101101100101,1110110011100010),CommitGlobal(1101110110001110,1101011001000000,0100100100010001),VecReverse(1011101010011000,1000010011100100,1101101000111001),TestNumLess(1100001100100100,1100110111000101,1000101000101100),Break(0000000101011011,0011011000001100,1011010101000101),LoadNum1(1111110010001110,1110010011100111,0100001000001110),VecSet(1010010110111001,0010011111001101,0000110010111110),IfNot(1010100110111011,0111010000010000,0011000111111111),LoadNum2(1001101000111110,1110001000001111,0010001001010110),Close(1001111101110000,0000101010010100,1011000110000000),VecOccurrencesOf(1111001001001100,0011000110011001,1010001000011101),Sub(1011000001111000,1010000100110010,0010000010001111),VecAppend(1000001000111110,0101011101011110,0111001011110111),CopyMem(0111111011111110,1111000111111100,1001110011100111),VecLen(0100110111110101,0110110011111111,0111001010100001),VecGetBack(1010100000010101,0100010001110001,0110010001100111),TestNumGreaterTEqu(0011111000101011,0011010101101111,0001110110111100),VecAppend(1011110011101010,0010011100010000,0000000101110101),CommitGlobal(0101100100001110,0011011001101000,1111101001001111),Output(0100001011001011,0011010110000100,1101011100100001),VecGet(1011100101001100,0011001011111000,0101110001111111),Floor(0110000110101000,1001001110001001,1100110111000110),PullGlobal(1011101001000000,1110100100111100,1110100000000111),IfNot(1010100000011011,0100010000011101,0011001101111111),LoadNum3(1101101100111111,1010011001001111,1010111110001110),LoadNum1(0100100110000011,1001101010111111,0000100110000101),VecReverse(1001100111110000,1100001100001000,1011110110010011),Close(1101001001010100,1011110111111010,0010001010110001),VecIndexOf(0101111101110001,0010011101101101,1001011111000100),VecIndexOf(1100000111011011,0001111100011110,1011110001111100),IsVec(1000011101011111,0001110001001101,0010101001100010),TestNumLess(1000001010111111,1010101000111111,0001000010100011),Routine(0101111111000111,1110000011111001,1110111011000110)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10330,median,1,True,11,160,4.1943e+07,127,3.32923e+07,"[MakeVector(0111111111111101,0000100010011111,0101011111010111),LoadNum2(0000011100010110,1100100101111001,0010110010101010),SwapMem(0110010100001010,1100101010110000,0010111000101000),Not(0000010111111000,1100001011001110,1001111100000010),SubmitNum(1000011111011100,1011111010000101,0001100010001010),TestNumGreater(0110000101110110,0111110000010000,1001000011011001),VecSwapIfLess(1100010111111001,1000000101111010,0100111110100000),VecGet(1001010011010110,1001110111111000,1110111111011011),Inc(0000000010111001,1000000101111101,0100101110100000),TestNumEqu(1000000100111001,1000000101111001,0100111010100000),Routine(1000011110100101,1111001100100110,0011010010111110)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10331,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10332,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10333,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10334,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10335,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10336,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10337,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10338,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10339,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10340,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10341,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10342,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10343,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10344,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10345,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10346,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10347,median,1,True,25,287,7.52353e+07,197,5.16424e+07,"[Add(0100101000101111,0101100100001101,1010010011011100),SwapMem(1011110101100101,0010001001011010,1001100000100101),TestNumGreater(0000001100101001,0011101011111111,0111111110000011),Close(0000010011100101,0010111011001111,1101111110010001),SubmitNum(1111011110101010,1010001011111010,0100011110000011),VecIndexOf(1001100101000101,0001001100111101,0111011100110100),Sub(0111111000110111,0100000011010011,0110010010011011),VecPop(0001101100010000,1001100010010010,1101000000111010),TestNumGreater(0000011111100001,0011101011110111,0001111110000011),IsNum(1110011010111010,1111011011011010,0100011110101001),CommitGlobal(0001011000000111,0011111011110000,1011000111110110),TestMemEqu(1110000100011100,1111001001000001,1010000100101010),CopyMem(1010001010001110,1100010000100011,1110011000000101),LoadNum3(1001111101101111,0101111000101101,0011100101000100),VecOccurrencesOf(1010011111010001,0011111011101011,0001011010000111),IfNot(0000010000001011,0010101101101101,0011000000000010),CopyMem(0111011000110010,0011010110000010,0110101000010110),Close(1000010111110001,0111001001101011,0101111111100111),While(0011110001101111,1011111000100001,1111100001110001),VecGet(1011111010000101,0101101001111110,1010001011001001),VecRemove(1001101100110100,1101111000001001,1110110100001101),VecRemove(1010100111110001,0000100100101000,1110000100100001),IfNot(1000010000001111,0010101001101100,1001100100011000),TestNumLess(0001110001011101,0100111010111101,0100001110101110),LoadNum2(1111110010101011,0010100000001000,0011100001110110)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10348,median,1,True,55,283,7.41868e+07,249,6.52739e+07,"[LoadNum3(0011100101101110,1101111101100010,0001001100110100),Not(1101011101100011,0001101110010011,0110110010110100),LoadNum2(1001111000101001,1011001100111010,1111110110111111),TestNumLessTEqu(1000000001101000,0111110010101001,1010010111101111),Floor(0111110100110110,1100010111000111,0111000010010001),TestMemNEqu(0011011100111110,0100010000101000,0111000010001110),LoadNum2(1000001100011110,1011011101111011,0001101011000011),Not(0011000001110011,1100001101111110,1011001100011111),LoadNum3(0110000100111010,0010101100100110,1010110111101111),TestNumLess(0110111001000111,1111101111011100,1000111101110100),PullGlobal(1111010000110100,1100001000001101,1000011010110110),LoadNum2(1001100001010010,1100000101111000,0011001000110101),VecSwapIfLess(0110111111110100,1101001111101101,0011001001101111),SubmitNum(1001010110011001,0000001101101010,0111110000110100),Break(0110101111000110,0110001011100010,0110001001011000),Close(0111110011011010,0000101010110001,0010010101011011),If(1011011111000000,1101001011000100,0000100011100110),Floor(0110010100110101,1011110000111111,1010100001000011),Sub(1111000101110000,0000011011111110,0000010010111000),SwapMem(1001101011000001,0110110110101111,0111001110001101),CommitGlobal(1101111000101110,1001100111100101,1000000110010010),SubmitNum(1011101101011011,1011000110000100,1001111011100110),TestNumLessTEqu(1000000111001100,1101101111110111,1111111000000100),TestNumEqu(0111010101000111,0111111100001011,0000111100010011),TestNumEqu(0101110110000000,0110011000000110,0110100110111000),VecGetFront(0101001110111100,1110010000000110,1101001111000010),Close(1000110001001110,1001110101010111,1010101010010000),IfNot(1011101001011000,1100001010011001,0111000010101110),LoadNum1(1101111101111011,1111110110111011,0011011000001000),Inc(1011010111110100,1001100011100101,1111110010111010),IsNum(0110000010011110,1001011010000111,1000000011100100),SwapMem(0101100011011011,0011001001000111,1000010011100011),Sub(1110110001001111,0011111001001101,0010010101000000),VecLen(0010111000000000,0000000001011010,1111001001101000),VecGet(0111010100111101,0011010110001100,1011100000000001),VecOccurrencesOf(1111100101010000,1100111110110110,0001110010101000),TestNumLessTEqu(1000100111111100,0010101101111111,1111111000000100),Countdown(1001011000010110,1101110101010100,0010000011101010),Mult(0000011010100110,0110001101110101,1001001011100111),IfNot(1011101001100000,1101000110011001,0111001010101110),TestNumEqu(1000011101001100,0110110011110111,1101110010000100),VecPop(1101111101110111,1110100101001001,1011011110001100),VecGet(1000011101111110,1111000010110101,1000001101100000),Output(0000011100010110,1110101110010100,0110100110101000),TestNumGreater(1101110111111010,0000000000111001,1001010011111010),Close(0010000010101011,1000011111010000,1101101111011011),SubmitNum(0000001000110111,0011111011001010,0010010001110100),SwapMem(0101100010011010,0001001101100111,0100111011010000),TestMemNEqu(0000111011001110,0010001001001001,1010100001101110),SwapMem(1110111101100111,1001100111000101,1110100001111110),VecAppend(0101011111001111,0100000010001011,1000110010110110),Add(1101111010001001,1000000110010010,0100011011011100),LoadNum3(0110001100001101,0011001000100000,1000111000000101),TestMemNEqu(1101011111100001,1010110100110010,0111100100111001),Div(0110000000001110,0001001010010010,0100101100000111)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10349,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,10350,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10151,median,1,True,43,300,7.86432e+07,291,7.62839e+07,"[SubmitNum(1010111111111001,1101010011111011,1101000110010110),MakeVector(1101010001101010,0110100110010111,1111011111001011),TestNumGreater(0011111000111010,0100111110010101,0010001101011001),VecPop(1001000110111000,1111101011111101,1001101010001011),SwapMem(0000011010101100,1000000010011101,0111010010011101),VecReplaceAll(0101010010000001,0111100100100000,1001111001101001),IfNot(0111001101111010,1110011001001001,1010100100101011),CopyMem(1000010010100001,0110001110000011,0100000001010010),LoadNum3(1001011110111111,0100110111000100,1001101011010100),SwapMem(1001010100001101,1011111001100111,1001001011111111),Sub(1111001000100101,1110100110100110,1101111001110011),LoadNum1(0011001001111111,1101100111101111,0011101001000010),VecGetFront(1000110111010100,0111100000001110,1010011101110110),VecGetBack(1101100001111001,0010111011001111,1111011010010100),MakeVector(1000001001001010,0001110111111101,0100100011000011),LoadNum3(1001001101011111,1111111001010110,1001101011111101),SubmitNum(0001110010110110,1110011111101101,1101000111010000),Not(0010110111101010,0000111111010010,1001011010100010),LoadNum1(1011100000111101,0101000111111101,0111000101001100),Routine(1011111000101110,1110111111111111,0100101111001000),Not(0001011111000111,0111010101101011,0010001101001011),Add(1011100101100010,0000100110001100,0001011010001010),Close(1010110111110101,0000000110111100,1000001011111000),TestNumEqu(0001111000111100,1001000100010110,0011100011100101),Break(0101111100100001,1111101100101000,0011100100000001),VecGetFront(1011100101000111,0010101010110100,0010101111111010),Mult(1001111010111011,1010110100001110,1000100011011100),Sub(1111110100111100,0111000101000101,0100010011000101),Not(0010010011100000,1000100111000011,1001011001100010),Add(1101010001101100,1010111001001000,1111011111110010),Mult(0001011101111101,0111110011111100,0011111101100010),LoadNum1(1101000001111011,0111010111001111,1101111010010000),Output(1001011110111111,0001010101000110,1101101011011001),TestNumEqu(0110111001001011,0010110000100010,0011000110001000),CopyMem(1101001000000001,1010000000111010,1010010000000010),VecGetFront(1110111010010010,0110100101001100,1001000010000010),IsVec(1111010101101110,1000100111100011,0011110100010001),LoadNum2(1110011111110111,0110001100001010,0111101000110110),VecGetFront(1100010111101000,0101000001000101,0001101101011100),Routine(1111000111101010,1011111001111011,0111000101101000),IsVec(1011000111110010,1101010110010100,0010010111101101),VecRemove(1011111000000010,0101100101101000,0101011111001001),Return(1110111111110011,0110000100000011,1010101100111010)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10152,median,1,True,38,297,7.78568e+07,219,5.74095e+07,"[SubmitNum(1001000101110001,0111100110011111,0010010101010010),Close(0001010011010010,1001110111001111,0000101101111100),VecPop(0100000001111001,0000110001011000,0010101111001111),LoadNum2(0110000011110010,0110000011111000,0100010100001001),VecReverse(1001101010100001,1000000101110100,1110001101100100),VecOccurrencesOf(1011111000100000,0000100100100100,0010001011110101),TestNumGreater(0001001101101110,1100000101110111,1101010000011110),CommitGlobal(0100111001110000,0011001100101100,0100110001000100),If(1111000001100010,1111010010101011,1100100101001000),VecPop(0101110100001000,1001011111110100,0101101001111111),VecGet(1010101111101001,1101100110111111,0100110000101110),TestNumLess(1111101100000101,1011010000001101,1000011110000111),Add(1111000000110000,0111001100001010,1101111100101000),TestNumEqu(0000101000001111,0000000001010111,1010000001001010),VecGet(0100011110000010,0011110110111100,1101011011001010),CommitGlobal(0010001011001001,1000111010010110,1001111011111111),SubmitNum(1010100111111110,0011111111101110,0010011011000110),VecAppend(0010011000111010,1011001100100100,1000000110111011),LoadNum1(0101111000011000,0100100101101101,0100110010001000),VecSet(1011000001110011,1110111010110111,0110101010110010),TestMemNEqu(0010101111111001,1000100011100110,0110010000001100),LoadNum1(0000011100100111,1111010001111000,1001111011010111),VecGetFront(0111111010111010,1100001111001001,0101110100001000),Add(1111100101100110,0110001100001010,1111111000100000),VecGetBack(0110110011101000,0011010101010101,0011011000101100),VecPop(1110001011011011,0010111100011010,1101111111101101),TestNumLess(1101011111111110,1110001101101101,0011110000011111),VecPop(0010101110001100,1000101010110100,0001000110010001),Floor(0010101101001110,0000100011000011,1010100010001010),VecIndexOf(1000010000111101,0000001000100011,0111011000010111),SubmitNum(0011001000001001,0100001001001000,0000001100110010),Close(1001010011000100,0001111010000111,0110011011010100),TestNumGreater(0001000101001110,1101011101110011,1101010011001110),LoadNum1(1000110101010110,0010001011100110,1110001011101110),TestNumLess(1010010010100110,1111010100110111,0010110001001100),Countdown(0111000010000010,1101010111111001,1100101100110100),SubmitNum(0001100001011101,0111111000011111,0000001111011011),LoadNum2(0011011111111110,0111011011111010,0100011110111011)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10153,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10154,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10155,median,1,True,14,203,5.32152e+07,138,3.61759e+07,"[TestNumGreater(0111111001111111,0101110101111100,1101101000000100),LoadNum2(0110010100001111,1000101100001000,0111111100110010),LoadNum1(0011100011101110,0111011111000111,0001011101100111),TestNumGreater(0010000000101110,0000010100111110,1101001101010011),MakeVector(1010111110010111,0101010101101100,0010101011011000),TestNumGreaterTEqu(1000001010001111,1001001101110011,1000010111011010),VecReverse(0011011101110001,1111000101011110,1001000001000011),LoadNum3(0001010100100110,0110100100101001,0010110101000001),TestNumNEqu(0001110110101011,0001110010101100,1111010000111000),VecSwapIfLess(0000010110001100,0110010111000010,1101100100100101),Foreach(1110101001110110,0000001101110000,1000110001011000),SubmitNum(1010100101011101,1110010000101111,0011011011110101),While(1100101100110001,1000010001110101,1111000110101101),Routine(0010100101111100,1110100101000111,0010111011000110)]"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10156,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10157,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10158,median,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_median__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,10159,median,1,True,26,300,7.86432e+07,241,6.31767e+07,"[Close(1000100101110000,0101110100111110,0101000110100111),VecAppend(1010110101000010,0010010010100100,0111001101111010),LoadNum3(0011101110101101,1000011011011010,1100011111000110),LoadNum3(1110100101100001,1111111001000100,1010010010110010),SwapMem(1110101000010011,0100111000000010,1011100011000110),Close(0001011011000101,1000100001101110,1000010101011111),SubmitNum(0100111001100001,1100000100010101,0100110101010000),VecLen(0110111010111101,0110010110101100,1111100111100100),LoadNum1(1000011111101111,0110110010101110,1000000011100100),TestMemNEqu(0011001000110011,1000001000011010,0010000100010011),TestNumGreaterTEqu(0001011110111101,0111001001001000,0100100000110101),LoadNum1(0000111111111011,0100000011100011,1101010011111011),TestNumGreaterTEqu(1010001111100100,0101000000000010,0001000001110111),Countdown(0110010010110010,1100100001000101,1010111001010111),SwapMem(0000110011110111,1010010000001010,1110000111111111),Routine(0100110110100011,0001110011101000,1011110101111000),SubmitNum(1110010111010111,0110001101110011,0011100101011010),ModuleDef(1001011011001011,0010100000000000,1011001000010110),VecAppend(1100000010011101,1001111110010010,1010000011100101),SwapMem(1111101001001011,0101111001000111,0001111110011011),TestNumLess(1001101101010011,1011011000011111,1100001000101100),Output(1100111100100111,1110001001010001,1011100110001110),Mod(1101011011010010,1011000110010000,1100101110000011),LoadNum2(0110110011100000,0011111101110011,1100000011111000),If(1101000000111101,1100001001010000,0111011100110001),If(0110111110010100,1010111011001001,1100001101101000)]"
